word,count,corpus,label,Zdenka_old_hand_label
πρότασις,2198,pagan_300_600,-1.0,
τίθημι,2192,pagan_300_600,-1.0,
ἀναγκαῖος,2192,pagan_300_600,-1.0,
μεταβάλλω,2141,pagan_300_600,-1.0,
ἅπας,2140,pagan_300_600,-1.0,
λευκός,2117,pagan_300_600,-1.0,
δέω,2101,pagan_300_600,5.0,
ἴδιος,2087,pagan_300_600,-1.0,
ἀκούω,2047,pagan_300_600,-1.0,
οἰκεῖος,2041,pagan_300_600,-1.0,
πῦρ,2036,pagan_300_600,-1.0,
σημαίνω,2025,pagan_300_600,-1.0,
δυνατός,2015,pagan_300_600,-1.0,
ἀήρ,1988,pagan_300_600,-1.0,
ὅσος,1980,pagan_300_600,-1,
πατήρ,1966,pagan_300_600,-1.0,
ἁπλόος,1965,pagan_300_600,-1.0,
α,1960,pagan_300_600,-1,
ποιότης,1938,pagan_300_600,-1.0,
ὁρίζω,1922,pagan_300_600,-1.0,
γ,1907,pagan_300_600,-1,
ζητέω,1901,pagan_300_600,-1.0,
τυγχάνω,1872,pagan_300_600,-1.0,
γιγνώσκω,1843,pagan_300_600,-1.0,
αἴσθησις,1842,pagan_300_600,-1.0,
στοιχεῖον,1830,pagan_300_600,-1.0,
φωνή,1749,pagan_300_600,-1.0,
δηλόω,1741,pagan_300_600,-1.0,
ἄρχω,1739,pagan_300_600,-1.0,
συνεχής,1736,pagan_300_600,-1.0,
προστίθημι,1725,pagan_300_600,-1.0,
λοιπός,1724,pagan_300_600,-1.0,
οὐρανός,1708,pagan_300_600,-1.0,
τρίτος,1698,pagan_300_600,-1.0,
καλός,1694,pagan_300_600,-1.0,
κατηγορία,1687,pagan_300_600,5.0,
μεταβολή,1686,pagan_300_600,-1.0,
παῖς,1681,pagan_300_600,-1.0,
χρή,1664,pagan_300_600,-1.0,
ἕπομαι,1661,pagan_300_600,-1.0,
γράφω,1645,pagan_300_600,-1.0,
ὅρος,1643,pagan_300_600,-1.0,
τέλος,1624,pagan_300_600,-1.0,
αἰσθητός,1624,pagan_300_600,-1.0,
χράω,1619,pagan_300_600,-1.0,
κακός,1618,pagan_300_600,7.0,
εὑρίσκω,1614,pagan_300_600,-1.0,
ποσός,1605,pagan_300_600,-1.0,
πάθος,1603,pagan_300_600,-1,
διαίρεσις,1558,pagan_300_600,5.0,
νομίζω,1558,pagan_300_600,-1.0,
εὐθεῖα,1546,pagan_300_600,-1,
οἷος,1538,pagan_300_600,-1.0,
ἀπόφασις,1536,pagan_300_600,5.0,
κόσμος,1535,pagan_300_600,-1.0,
μικρός,1517,pagan_300_600,-1.0,
ἵστημι,1512,pagan_300_600,-1.0,
κεῖμαι,1506,pagan_300_600,-1.0,
πλάτων,1482,pagan_300_600,-1.0,
μόριον,1482,pagan_300_600,-1.0,
ἔρχομαι,1478,pagan_300_600,-1.0,
ἐπιστήμη,1477,pagan_300_600,-1.0,
ἄγω,1472,pagan_300_600,-1.0,
βασιλεύς,1462,pagan_300_600,-1.0,
δέχομαι,1459,pagan_300_600,-1.0,
πάρειμι,1441,pagan_300_600,-1.0,
θεῖος,1426,pagan_300_600,-1.0,
νόμος,1421,pagan_300_600,-1.0,
ἑκάτερος,1418,pagan_300_600,-1.0,
συνάγω,1413,pagan_300_600,-1.0,
σωκράτης,1408,pagan_300_600,-1.0,
ὁρισμός,1398,pagan_300_600,-1.0,
ἔργον,1393,pagan_300_600,-1.0,
νοέω,1390,pagan_300_600,-1.0,
λογικός,1378,pagan_300_600,-1.0,
συλλογισμός,1375,pagan_300_600,-1.0,
ἀναιρέω,1370,pagan_300_600,-1.0,
ἀποδίδωμι,1367,pagan_300_600,-1.0,
θεωρέω,1347,pagan_300_600,-1.0,
φθείρω,1337,pagan_300_600,4,
τάξις,1334,pagan_300_600,-1.0,
ἀμφότερος,1325,pagan_300_600,-1.0,
τύχη,1313,pagan_300_600,-1.0,
δίκαιος,1305,pagan_300_600,-1.0,
ἀλέξανδρος,1305,pagan_300_600,-1.0,
ἔοικα,1301,pagan_300_600,-1.0,
ἄτοπος,1294,pagan_300_600,-1.0,
δύο,1293,pagan_300_600,-1.0,
ζωή,1285,pagan_300_600,-1.0,
μετέχω,1269,pagan_300_600,-1.0,
πέρας,1264,pagan_300_600,-1.0,
μέλλω,1252,pagan_300_600,-1.0,
ἥλιος,1247,pagan_300_600,-1.0,
ὅμοιος,1241,pagan_300_600,-1.0,
πράσσω,1237,pagan_300_600,-1.0,
τέλειος,1230,pagan_300_600,-1.0,
ἀξιόω,1225,pagan_300_600,-1.0,
δόξα,1193,pagan_300_600,-1.0,
πλῆθος,1184,pagan_300_600,-1.0,
τέχνη,1184,pagan_300_600,-1.0,
ζεύς,1166,pagan_300_600,-1.0,
φύω,1165,pagan_300_600,-1.0,
χείρ,1161,pagan_300_600,-1.0,
φίλος,1156,pagan_300_600,-1.0,
κατάφασις,1156,pagan_300_600,-1.0,
ἀίδιος,1141,pagan_300_600,-1.0,
ζάω,1133,pagan_300_600,-1.0,
ὀλίγος,1128,pagan_300_600,-1.0,
περιέχω,1122,pagan_300_600,-1.0,
παραδίδωμι,1121,pagan_300_600,-1.0,
σημεῖον,1118,pagan_300_600,-1.0,
ἐπάγω,1114,pagan_300_600,-1.0,
ὑποτίθημι,1111,pagan_300_600,-1.0,
μερικός,1109,pagan_300_600,-1.0,
ἀρετή,1101,pagan_300_600,-1.0,
ἄμφω,1092,pagan_300_600,-1.0,
ἄτομος,1091,pagan_300_600,-1.0,
πείθω,1089,pagan_300_600,-1.0,
ἡγέομαι,1081,pagan_300_600,-1.0,
ἀποδείκνυμι,1074,pagan_300_600,-1.0,
ἀπόδειξις,1070,pagan_300_600,-1.0,
θερμός,1068,pagan_300_600,-1.0,
λύω,1065,pagan_300_600,-1.0,
στέρησις,1053,pagan_300_600,-1.0,
εἶδον,1053,pagan_300_600,-1,
φιλόσοφος,1043,pagan_300_600,-1.0,
ἥσσων,1042,pagan_300_600,7.0,
ὑφίστημι,1040,pagan_300_600,-1.0,
γραμμή,1038,pagan_300_600,-1.0,
ἄξιος,1037,pagan_300_600,-1.0,
σύνθετος,1026,pagan_300_600,-1.0,
πλέος,1013,pagan_300_600,-1,
ἐθέλω,1009,pagan_300_600,-1.0,
τρεῖς,1006,pagan_300_600,-1.0,
διδάσκω,999,pagan_300_600,-1.0,
στάδιον,987,pagan_300_600,-1.0,
ὕστερος,983,pagan_300_600,-1.0,
βίος,970,pagan_300_600,-1.0,
συμπέρασμα,965,pagan_300_600,-1.0,
ἔσχατος,959,pagan_300_600,-1.0,
προσήκω,956,pagan_300_600,-1.0,
σχέσις,954,pagan_300_600,-1.0,
δίκη,953,pagan_300_600,-1.0,
ποταμός,939,pagan_300_600,-1.0,
ἵππος,934,pagan_300_600,-1.0,
νέος,928,pagan_300_600,-1.0,
γυνή,928,pagan_300_600,-1.0,
βαρύς,927,pagan_300_600,-1,
θέσις,927,pagan_300_600,-1.0,
διάφορος,922,pagan_300_600,-1.0,
ἄλογος,921,pagan_300_600,-1.0,
μανθάνω,918,pagan_300_600,-1.0,
ἕξις,916,pagan_300_600,-1.0,
κέντρον,913,pagan_300_600,-1.0,
ἀπορία,911,pagan_300_600,-1.0,
φιλοσοφία,910,pagan_300_600,-1.0,
ἐναντίον,909,pagan_300_600,7.0,
θάλασσα,907,pagan_300_600,-1.0,
ἡμέρα,907,pagan_300_600,-1.0,
φθορά,902,pagan_300_600,4.0,
ἀκολουθέω,899,pagan_300_600,-1.0,
χρῶμα,894,pagan_300_600,-1.0,
χράομαι,894,pagan_300_600,-1,
ὁμώνυμος,885,pagan_300_600,-1.0,
ἐκεῖνος,879,pagan_300_600,-1.0,
χάρις,877,pagan_300_600,-1.0,
ἥκω,873,pagan_300_600,-1.0,
ῥῆμα,870,pagan_300_600,-1.0,
κωλύω,868,pagan_300_600,-1.0,
αβ,864,pagan_300_600,-1,
πρόκειμαι,854,pagan_300_600,-1.0,
ποιητικός,851,pagan_300_600,-1.0,
ἀδικέω,846,pagan_300_600,4.0,
χωρίζω,838,pagan_300_600,-1.0,
κύριος,837,pagan_300_600,-1.0,
γνῶσις,836,pagan_300_600,-1.0,
βιβλίον,833,pagan_300_600,-1.0,
σφαῖρα,829,pagan_300_600,-1.0,
πόλεμος,828,pagan_300_600,5.0,
ὑπόθεσις,828,pagan_300_600,-1.0,
νοητός,828,pagan_300_600,-1.0,
κρίνω,823,pagan_300_600,-1.0,
ὄψις,816,pagan_300_600,-1.0,
κρατέω,816,pagan_300_600,-1.0,
παράδειγμα,805,pagan_300_600,-1.0,
ἀνάγω,803,pagan_300_600,-1.0,
ἠρεμέω,802,pagan_300_600,-1.0,
σελήνη,801,pagan_300_600,-1.0,
διίστημι,796,pagan_300_600,-1,
τάσσω,793,pagan_300_600,-1.0,
φανερός,792,pagan_300_600,-1.0,
τρίγωνος,789,pagan_300_600,-1.0,
ἅπτω,789,pagan_300_600,-1,
παρέχω,788,pagan_300_600,-1.0,
ἐνεργέω,787,pagan_300_600,-1.0,
ἀκίνητος,785,pagan_300_600,-1.0,
ἐφίστημι,775,pagan_300_600,-1.0,
διάστημα,773,pagan_300_600,-1.0,
συνίστημι,769,pagan_300_600,-1.0,
φεύγω,766,pagan_300_600,-1.0,
γενητός,764,pagan_300_600,-1.0,
φορά,764,pagan_300_600,-1.0,
ἀπορέω,762,pagan_300_600,-1.0,
κοῦφος,762,pagan_300_600,-1.0,
ψεῦδος,761,pagan_300_600,2,
λέξις,758,pagan_300_600,-1.0,
κενός,756,pagan_300_600,2,
τέσσαρες,749,pagan_300_600,-1.0,
οὐράνιος,745,pagan_300_600,-1.0,
ἀφαιρέω,740,pagan_300_600,-1.0,
ἀφίημι,738,pagan_300_600,-1.0,
ἡμέτερος,731,pagan_300_600,-1.0,
υἱός,728,pagan_300_600,-1.0,
μέλας,725,pagan_300_600,7.0,
χείρων,723,pagan_300_600,-1.0,
κρείσσων,718,pagan_300_600,-1.0,
μονάς,714,pagan_300_600,-1.0,
ψυχρός,711,pagan_300_600,2,
σώζω,710,pagan_300_600,-1,
λείπω,709,pagan_300_600,-1.0,
θεωρία,706,pagan_300_600,-1.0,
αἱρέω,704,pagan_300_600,-1.0,
ὁμολογέω,703,pagan_300_600,-1.0,
διαλέγω,693,pagan_300_600,-1.0,
ἀντικείμενος,688,pagan_300_600,7,
πλεῖστος,677,pagan_300_600,-1.0,
τοσοῦτος,675,pagan_300_600,-1.0,
ὀρθός,668,pagan_300_600,-1.0,
ἐπαινέω,662,pagan_300_600,-1.0,
ἡδονή,662,pagan_300_600,4,
τέμνω,660,pagan_300_600,-1.0,
ἀποφατικός,657,pagan_300_600,7.0,
ὄργανον,654,pagan_300_600,-1.0,
ἀτελής,653,pagan_300_600,-1.0,
δεινός,650,pagan_300_600,7,
ε,642,pagan_300_600,-1,
φυλάσσω,640,pagan_300_600,-1.0,
πούς,640,pagan_300_600,-1.0,
ἀλήθεια,638,pagan_300_600,-1.0,
ποιός,636,pagan_300_600,-1,
παύω,631,pagan_300_600,-1.0,
χρῆμα,630,pagan_300_600,-1.0,
φθαρτός,630,pagan_300_600,-1.0,
αὐξάνω,630,pagan_300_600,-1.0,
αἰσθάνομαι,629,pagan_300_600,-1.0,
ἀρκέω,629,pagan_300_600,-1.0,
πεπερασμένος,628,pagan_300_600,-1,
φαντασία,626,pagan_300_600,-1.0,
ἀλλοίωσις,625,pagan_300_600,-1.0,
ποῖος,625,pagan_300_600,-1.0,
παραλαμβάνω,624,pagan_300_600,-1.0,
ταχύς,622,pagan_300_600,-1.0,
ἀποφαίνω,622,pagan_300_600,-1.0,
γράμμα,620,pagan_300_600,-1.0,
ἐπιφάνεια,619,pagan_300_600,-1.0,
ἀόριστος,618,pagan_300_600,-1.0,
γωνία,615,pagan_300_600,-1.0,
χωριστός,610,pagan_300_600,-1,
πρᾶξις,609,pagan_300_600,-1.0,
σαφής,605,pagan_300_600,-1.0,
ἐπιχείρημα,601,pagan_300_600,-1.0,
ἔμψυχος,600,pagan_300_600,-1.0,
ἥμισυς,600,pagan_300_600,-1.0,
θνητός,597,pagan_300_600,-1.0,
ἀγνοέω,596,pagan_300_600,-1.0,
περάω,596,pagan_300_600,-1,
πίπτω,595,pagan_300_600,-1.0,
πέμπω,595,pagan_300_600,-1.0,
συντίθημι,591,pagan_300_600,-1.0,
διακρίνω,591,pagan_300_600,-1.0,
ζ,590,pagan_300_600,-1,
βάρος,589,pagan_300_600,-1.0,
διαιρετός,588,pagan_300_600,-1.0,
ἄκρον,586,pagan_300_600,-1.0,
βελτίων,584,pagan_300_600,-1.0,
μήτηρ,583,pagan_300_600,-1.0,
αἰσθητικός,583,pagan_300_600,-1.0,
ἐπίπεδος,582,pagan_300_600,-1.0,
καταφατικός,581,pagan_300_600,-1.0,
σύγκειμαι,580,pagan_300_600,-1.0,
μῦθος,577,pagan_300_600,-1.0,
καθίστημι,575,pagan_300_600,-1.0,
ὑγρός,568,pagan_300_600,-1.0,
νικάω,562,pagan_300_600,-1.0,
γνώμη,562,pagan_300_600,-1.0,
καιρός,558,pagan_300_600,-1.0,
ἔρως,558,pagan_300_600,-1.0,
ἔννοια,558,pagan_300_600,-1.0,
ζώιον,557,pagan_300_600,-1,
ἀδιαίρετος,557,pagan_300_600,-1.0,
περιφέρεια,557,pagan_300_600,-1.0,
ὀνομάζω,556,pagan_300_600,-1.0,
μορφή,556,pagan_300_600,-1.0,
τρέφω,555,pagan_300_600,-1.0,
πραγματεία,555,pagan_300_600,-1.0,
διάμετρος,554,pagan_300_600,-1.0,
τέταρτος,551,pagan_300_600,-1.0,
πρόειμι,551,pagan_300_600,-1.0,
ὑπολαμβάνω,548,pagan_300_600,-1.0,
ἀγένητος,543,pagan_300_600,-1.0,
βαδίζω,542,pagan_300_600,-1.0,
διορίζω,541,pagan_300_600,-1.0,
λίθος,540,pagan_300_600,-1.0,
δῆμος,538,pagan_300_600,-1.0,
θαυμάζω,538,pagan_300_600,-1.0,
συγχωρέω,535,pagan_300_600,-1.0,
αἰτέω,533,pagan_300_600,-1.0,
δράω,531,pagan_300_600,-1.0,
ἐάω,530,pagan_300_600,-1.0,
ὁδός,528,pagan_300_600,-1.0,
κεφαλή,526,pagan_300_600,-1.0,
κατασκευάζω,526,pagan_300_600,-1.0,
ἀσώματος,520,pagan_300_600,-1.0,
ἀληθεύω,520,pagan_300_600,-1.0,
μαθηματικός,519,pagan_300_600,-1.0,
χώρα,518,pagan_300_600,-1.0,
θάνατος,518,pagan_300_600,5.0,
ἀπόλλυμι,516,pagan_300_600,5.0,
φυτόν,516,pagan_300_600,-1.0,
πολιτεία,515,pagan_300_600,-1.0,
τμῆμα,506,pagan_300_600,-1.0,
τιμή,505,pagan_300_600,-1.0,
ἐναντίωσις,504,pagan_300_600,7.0,
μιμνήσκω,504,pagan_300_600,-1.0,
πειράω,502,pagan_300_600,-1.0,
διόνυσος,500,pagan_300_600,-1.0,
δισσός,497,pagan_300_600,2.0,
ἕλκω,496,pagan_300_600,-1.0,
δεξιός,495,pagan_300_600,-1.0,
μέτρον,495,pagan_300_600,-1.0,
παθητικός,494,pagan_300_600,-1.0,
ἡδύς,494,pagan_300_600,-1.0,
ποιητής,493,pagan_300_600,-1.0,
συνάπτω,493,pagan_300_600,-1.0,
ἐπιδέχομαι,489,pagan_300_600,-1,
προέρχομαι,489,pagan_300_600,-1.0,
σκοπός,489,pagan_300_600,-1.0,
μάχομαι,485,pagan_300_600,5.0,
αγ,484,pagan_300_600,-1,
λανθάνω,483,pagan_300_600,-1.0,
ἀμερής,483,pagan_300_600,-1.0,
βάρβαρος,481,pagan_300_600,6.0,
ναῦς,480,pagan_300_600,-1.0,
ἔξεστι,480,pagan_300_600,-1.0,
ἄπειμι,480,pagan_300_600,-1.0,
ἀμείνων,479,pagan_300_600,-1,
ὀφείλω,476,pagan_300_600,-1.0,
ψευδής,476,pagan_300_600,2.0,
προτίθημι,476,pagan_300_600,-1.0,
προλαμβάνω,475,pagan_300_600,-1.0,
τροφή,474,pagan_300_600,-1.0,
δεκτικός,474,pagan_300_600,-1.0,
τιμάω,471,pagan_300_600,-1.0,
ἵημι,471,pagan_300_600,-1.0,
ἀντίφασις,471,pagan_300_600,-1,
σκοπέω,469,pagan_300_600,-1.0,
πέμπτος,469,pagan_300_600,-1.0,
χωρέω,465,pagan_300_600,-1.0,
οἰκία,464,pagan_300_600,-1.0,
ὑπομένω,464,pagan_300_600,-1.0,
ψεύδω,463,pagan_300_600,2.0,
ῥητέος,463,pagan_300_600,-1,
τουτέστι,462,pagan_300_600,-1.0,
παλαιός,461,pagan_300_600,-1.0,
ἄφθαρτος,461,pagan_300_600,-1.0,
διάνοια,460,pagan_300_600,-1.0,
ξύλον,460,pagan_300_600,-1.0,
ἀντιστρέφω,460,pagan_300_600,-1.0,
θ,459,pagan_300_600,-1,
πολέμιος,458,pagan_300_600,5.0,
βουλή,457,pagan_300_600,-1.0,
διπλάσιος,457,pagan_300_600,-1,
νόσος,455,pagan_300_600,-1,
θνήσκω,455,pagan_300_600,-1,
εἶμι,454,pagan_300_600,-1.0,
ἀθάνατος,454,pagan_300_600,-1.0,
ἀστήρ,452,pagan_300_600,-1.0,
κόρη,445,pagan_300_600,-1.0,
παρέρχομαι,442,pagan_300_600,-1.0,
μάχη,440,pagan_300_600,5.0,
ἀντίθεσις,440,pagan_300_600,-1.0,
πόνος,437,pagan_300_600,-1.0,
μιμέομαι,436,pagan_300_600,-1.0,
προσεχής,436,pagan_300_600,-1,
θαυμαστός,435,pagan_300_600,-1.0,
διάθεσις,434,pagan_300_600,-1.0,
αἰτιάομαι,434,pagan_300_600,5.0,
διάστασις,434,pagan_300_600,5,
ἐναργής,431,pagan_300_600,-1.0,
ἀναγκάζω,430,pagan_300_600,5.0,
ἐνδείκνυμι,424,pagan_300_600,-1.0,
ὑπόστασις,424,pagan_300_600,-1.0,
ἔνυλος,422,pagan_300_600,-1.0,
περιίστημι,420,pagan_300_600,-1,
ἐλπίς,418,pagan_300_600,-1.0,
οὐσιώδης,418,pagan_300_600,-1.0,
φάος,416,pagan_300_600,-1.0,
θερμαίνω,416,pagan_300_600,-1.0,
νέφος,415,pagan_300_600,-1.0,
ἔθω,415,pagan_300_600,-1,
κομίζω,413,pagan_300_600,-1.0,
κελεύω,413,pagan_300_600,-1.0,
δαίμων,413,pagan_300_600,-1,
μῆκος,413,pagan_300_600,-1.0,
ἄνεμος,411,pagan_300_600,-1.0,
ἐπιδείκνυμι,409,pagan_300_600,-1.0,
στερεός,407,pagan_300_600,-1.0,
ἐπίσταμαι,406,pagan_300_600,-1.0,
φόβος,405,pagan_300_600,-1.0,
ἀλλάσσω,405,pagan_300_600,-1,
βγ,404,pagan_300_600,-1.0,
γεννάω,403,pagan_300_600,-1.0,
κτάομαι,403,pagan_300_600,-1.0,
ἑός,401,pagan_300_600,-1,
ἐπιχειρέω,401,pagan_300_600,-1.0,
αὔξησις,399,pagan_300_600,-1.0,
κοινωνία,398,pagan_300_600,-1.0,
χρηστός,397,pagan_300_600,-1.0,
πρόσειμι,396,pagan_300_600,-1.0,
δ,395,pagan_300_600,-1,
κοινωνέω,395,pagan_300_600,-1.0,
δείδω,395,pagan_300_600,7,
χρεία,394,pagan_300_600,-1.0,
ἐρωτάω,394,pagan_300_600,-1.0,
ὥρα,392,pagan_300_600,-1.0,
ῥᾴδιος,392,pagan_300_600,-1.0,
ἔθνος,391,pagan_300_600,6.0,
κατέχω,389,pagan_300_600,5.0,
χαλεπός,389,pagan_300_600,5.0,
φιλέω,388,pagan_300_600,-1.0,
νόημα,388,pagan_300_600,-1.0,
εἰκών,387,pagan_300_600,-1.0,
νίκη,385,pagan_300_600,-1.0,
αβγ,385,pagan_300_600,-1,
ἁρμόζω,384,pagan_300_600,-1.0,
ἐλέγχω,384,pagan_300_600,5,
ὅμηρος,384,pagan_300_600,-1.0,
βάλλω,383,pagan_300_600,-1.0,
αὐτόματος,382,pagan_300_600,-1.0,
πλευρά,382,pagan_300_600,-1.0,
σοφός,381,pagan_300_600,-1.0,
τετράγωνος,381,pagan_300_600,-1.0,
χρήσιμος,381,pagan_300_600,-1.0,
νύξ,381,pagan_300_600,-1.0,
η,381,pagan_300_600,-1,
ἀδελφός,380,pagan_300_600,-1.0,
βάκχος,380,pagan_300_600,-1.0,
πολίτης,379,pagan_300_600,-1.0,
ὄρος,377,pagan_300_600,-1.0,
βλέπω,377,pagan_300_600,-1.0,
σύνειμι,376,pagan_300_600,-1.0,
λαμπρός,375,pagan_300_600,-1.0,
κάθημαι,374,pagan_300_600,-1.0,
αὐτοκίνητος,374,pagan_300_600,-1.0,
κρίσις,373,pagan_300_600,5.0,
μουσικός,373,pagan_300_600,-1.0,
προερέω,373,pagan_300_600,-1,
θερμότης,373,pagan_300_600,4,
ἀκριβής,372,pagan_300_600,-1.0,
ἀχώριστος,372,pagan_300_600,-1.0,
στάσις,372,pagan_300_600,5,
ἄστρον,371,pagan_300_600,-1.0,
πρόσωπον,370,pagan_300_600,-1.0,
γενικός,370,pagan_300_600,-1.0,
ἰδέα,370,pagan_300_600,-1.0,
συμπλοκή,370,pagan_300_600,-1.0,
περισσός,369,pagan_300_600,-1.0,
ἐναντιόομαι,369,pagan_300_600,7,
μοῖρα,368,pagan_300_600,-1.0,
στρατιώτης,368,pagan_300_600,5.0,
προσλαμβάνω,368,pagan_300_600,-1.0,
γνώριμος,367,pagan_300_600,-1.0,
τολμάω,367,pagan_300_600,-1.0,
ἄρχων,366,pagan_300_600,-1,
ῥήτωρ,366,pagan_300_600,-1.0,
νοερός,366,pagan_300_600,-1.0,
τίκτω,365,pagan_300_600,-1.0,
σύνθεσις,365,pagan_300_600,-1.0,
ὑπογραφή,365,pagan_300_600,-1.0,
λαγχάνω,364,pagan_300_600,-1.0,
κινητικός,364,pagan_300_600,-1.0,
συλλογίζομαι,362,pagan_300_600,-1,
ἀφορίζω,362,pagan_300_600,-1.0,
ἰνδός,362,pagan_300_600,-1.0,
βοηθέω,361,pagan_300_600,-1.0,
δυάς,359,pagan_300_600,-1.0,
ἠρεμία,358,pagan_300_600,-1.0,
καταλαμβάνω,357,pagan_300_600,-1.0,
διδασκαλία,357,pagan_300_600,-1.0,
γραμματικός,356,pagan_300_600,-1.0,
τελευταῖος,356,pagan_300_600,-1.0,
οἶος,356,pagan_300_600,-1,
τεός,356,pagan_300_600,-1.0,
εἰσάγω,355,pagan_300_600,-1.0,
ἕλλην,355,pagan_300_600,-1.0,
ἀναλογία,354,pagan_300_600,-1.0,
ἀλλότριος,354,pagan_300_600,7,
μετρέω,354,pagan_300_600,-1.0,
ἐργάζομαι,354,pagan_300_600,-1.0,
βραχύς,353,pagan_300_600,-1.0,
ι,353,pagan_300_600,-1,
σωματικός,353,pagan_300_600,-1.0,
θυμός,352,pagan_300_600,5.0,
ὕπνος,351,pagan_300_600,-1.0,
χαίρω,351,pagan_300_600,-1.0,
ἰατρός,351,pagan_300_600,-1.0,
ὄμμα,350,pagan_300_600,-1.0,
τύπος,348,pagan_300_600,-1.0,
δικαστής,348,pagan_300_600,-1.0,
καθολικός,347,pagan_300_600,-1.0,
τελευτάω,347,pagan_300_600,-1.0,
καθαρός,347,pagan_300_600,-1.0,
μακρός,346,pagan_300_600,-1.0,
ἁμαρτάνω,344,pagan_300_600,7.0,
κύων,344,pagan_300_600,-1.0,
ἀνθρώπινος,344,pagan_300_600,-1.0,
δέκα,344,pagan_300_600,-1,
κάλλος,342,pagan_300_600,-1.0,
βουλεύω,340,pagan_300_600,-1.0,
βραδύς,340,pagan_300_600,-1.0,
γάμος,340,pagan_300_600,-1.0,
ἀντίκειμαι,340,pagan_300_600,5.0,
ἀνέχω,339,pagan_300_600,-1.0,
λυπέω,339,pagan_300_600,-1,
πρόβλημα,339,pagan_300_600,-1,
τελέω,338,pagan_300_600,-1.0,
δεσμός,337,pagan_300_600,-1.0,
βία,336,pagan_300_600,5.0,
συμφορά,336,pagan_300_600,-1.0,
συναμφότερος,335,pagan_300_600,-1,
ἐπιστολή,335,pagan_300_600,-1.0,
μεταλαμβάνω,333,pagan_300_600,-1.0,
κακία,333,pagan_300_600,7.0,
ὁμοιότης,333,pagan_300_600,-1.0,
ἀπλανής,333,pagan_300_600,-1.0,
δικαιοσύνη,333,pagan_300_600,-1.0,
εζ,333,pagan_300_600,-1,
πονηρός,332,pagan_300_600,7.0,
πρακτικός,332,pagan_300_600,-1.0,
ἐκβάλλω,331,pagan_300_600,-1.0,
ἀφικνέομαι,331,pagan_300_600,-1.0,
ἄρης,331,pagan_300_600,-1.0,
κοσμέω,329,pagan_300_600,-1.0,
φρονέω,329,pagan_300_600,-1.0,
ὑγιαίνω,329,pagan_300_600,-1.0,
ἀνάλογος,329,pagan_300_600,-1.0,
γλυκύς,328,pagan_300_600,-1.0,
πιστεύω,328,pagan_300_600,-1.0,
πρέπω,328,pagan_300_600,-1.0,
αἰσθητήριον,328,pagan_300_600,-1.0,
ἔνιοι,327,pagan_300_600,-1.0,
πήγνυμι,327,pagan_300_600,-1.0,
μῖξις,324,pagan_300_600,-1,
ἁρμονία,323,pagan_300_600,-1.0,
μηδείς,323,pagan_300_600,-1.0,
ὀφθαλμός,322,pagan_300_600,-1.0,
διαφθείρω,322,pagan_300_600,5.0,
ὑγεία,322,pagan_300_600,-1.0,
τελειότης,322,pagan_300_600,-1.0,
ἀπέρχομαι,321,pagan_300_600,-1.0,
ἀξίωμα,321,pagan_300_600,-1.0,
ἐννοέω,319,pagan_300_600,-1.0,
βαίνω,318,pagan_300_600,-1,
διέρχομαι,317,pagan_300_600,-1.0,
φιλία,317,pagan_300_600,-1.0,
πληγή,317,pagan_300_600,5.0,
στερέω,317,pagan_300_600,-1.0,
ἐγείρω,316,pagan_300_600,-1.0,
ἐπιτίθημι,316,pagan_300_600,-1.0,
μνημονεύω,316,pagan_300_600,-1.0,
πέντε,316,pagan_300_600,-1.0,
θεώρημα,315,pagan_300_600,,
σημαντικός,313,pagan_300_600,-1.0,
μίγνυμι,312,pagan_300_600,,
βοῦς,310,pagan_300_600,-1.0,
ἐλαύνω,309,pagan_300_600,5.0,
ὑπεροχή,309,pagan_300_600,-1,
κεφάλαιος,309,pagan_300_600,-1.0,
ἰστέον,309,pagan_300_600,-1,
ἐπιθυμία,308,pagan_300_600,4,
νύμφη,308,pagan_300_600,-1.0,
διώκω,307,pagan_300_600,5.0,
συγγενής,307,pagan_300_600,-1.0,
μέμφομαι,307,pagan_300_600,5.0,
πρόσκειμαι,307,pagan_300_600,-1.0,
μνήμη,306,pagan_300_600,-1.0,
ἔτος,306,pagan_300_600,-1.0,
ἀναθυμίασις,306,pagan_300_600,-1,
πορφύριος,306,pagan_300_600,-1.0,
βέλος,304,pagan_300_600,5.0,
πέλω,303,pagan_300_600,-1.0,
ξηρός,303,pagan_300_600,-1.0,
ἄψυχος,302,pagan_300_600,-1.0,
μονή,302,pagan_300_600,-1.0,
ἁφή,302,pagan_300_600,-1.0,
ὑμέτερος,302,pagan_300_600,-1.0,
πόσος,301,pagan_300_600,-1.0,
συμπληρόω,301,pagan_300_600,-1,
στιγμή,301,pagan_300_600,-1.0,
προτάσσω,301,pagan_300_600,-1,
προβάλλω,301,pagan_300_600,-1,
ζήτησις,300,pagan_300_600,-1.0,
παράγω,300,pagan_300_600,-1.0,
διαλύω,299,pagan_300_600,-1.0,
βάσις,299,pagan_300_600,-1.0,
ποίησις,299,pagan_300_600,-1.0,
κίνδυνος,299,pagan_300_600,5.0,
νόησις,299,pagan_300_600,-1.0,
ἄριστος,299,pagan_300_600,-1,
ῥωμαῖος,299,pagan_300_600,-1.0,
παράλληλος,298,pagan_300_600,-1.0,
στρατηγός,298,pagan_300_600,-1,
